Type,LMMR,PRI,MCARI,NBNDVI
Treated,0.02024506694454653,0.43190841460810114,0.09234759140268076,0.45204222187161386
Treated,0.3662649669514451,0.4049372156382317,0.5483869131611101,0.5583295669551971
Treated,0.010222776754845595,0.26532169219465357,0.564050564743037,0.4970827445130391
Treated,0.046857440945073124,0.30884381900676194,0.4984880490342691,0.4622420499085369
Untreated,0.9967827840054405,0.5467432161598984,0.3948597929582924,0.44223787070858156
Untreated,0.9992728058236795,0.550748684371611,0.22344363255886238,0.4418492505535757
Untreated,0.8684831282245801,0.399487777313603,0.35515810205304865,0.4727954867889879
Untreated,0.9872250410849844,0.5847349360438931,0.6707295457318546,0.5863806871471745
Untreated,0.970788138000094,0.6624960779411877,0.6007676516545692,0.469960918334778
Untreated,0.9952358890721265,0.4224646102563406,0.6853339263331304,0.5555451205709421
Untreated,0.9976967041100494,0.619129299133837,0.7674877485803141,0.5789496502575396
Untreated,0.9897168512254348,0.37267724558671694,0.32096191021710874,0.5947837814518144
Untreated,0.9999756182571887,0.571381125459157,0.9038560964063975,0.7838171639136982
Untreated,0.9998982803360713,0.5979961920021029,0.8983805031556821,0.8061524934905187
Untreated,0.9998402977854866,0.6831625544011385,0.8315432626621926,0.5493101626003519
Untreated,0.9109356110658635,0.5623456728357151,0.47780101674582587,0.4540592999473492
Untreated,0.9858704049789817,0.3814008087561732,0.4207735578795514,0.4988397799339168
Untreated,0.9985669673843371,0.43223522521751373,0.8736970800437276,0.6986748237461372
Untreated,0.9850736189976151,0.7750635917227191,0.5733569624725529,0.39203871776476357
Untreated,0.9863876319662227,0.5582348871763068,0.5573333343388854,0.45312522151975637
Untreated,0.9852443350616255,0.7435898206192981,0.6807785637116671,0.5580076964753149
Untreated,0.9518405495128962,0.3688402745765564,0.28744697816187204,0.41304066871051875
Untreated,0.992802579185535,0.6932955884087129,0.3208606048219398,0.4574851768469409
Untreated,0.9916398636303821,0.45499483236529525,0.8187574489306109,0.638343572198151
Untreated,0.7974080957813534,0.4904156482883288,0.6455831150639314,0.6897804439290904
Untreated,0.9969988362524588,0.4651249251784392,0.6401153665058075,0.47548437493557655
Untreated,0.9933616987170448,0.49240241174452765,0.6502967078508066,0.3920490781883542
Untreated,0.9834547579463495,0.5387997652622573,0.5464028561636612,0.3975103454650961
Untreated,0.9559854202930655,0.5048532951363865,0.6419306228988679,0.4473131861830682
Untreated,0.9868254496549673,0.5796617122464458,0.7737421777110707,0.470336096198585
Untreated,0.9968487768524081,0.6942935253891928,0.5802325563000377,0.402694925890629
Untreated,0.993718494639097,0.3540868881887934,0.603664348568261,0.5140520058297855
Untreated,0.9945076121225749,0.612625247806202,0.6256055000107414,0.5459466533518877
Untreated,0.9489632375918118,0.4657938604386714,0.4384137077988246,0.4295884985180365
Untreated,0.9983784530152815,0.6512173788247225,0.5687418264879914,0.42967618029533533
Untreated,0.976460617441114,0.48615935957470924,0.5212302289613113,0.51377629707228
Untreated,0.9685970080374585,0.5343147227465083,0.7970033645633767,0.565944794763084
Untreated,0.9937010441631782,0.6084856703815398,0.7161162393748272,0.447120462663299
Untreated,0.9924742391986874,0.7912795179877281,0.7189946189297581,0.40542418757226883
Untreated,0.996835874395031,0.4889650793286734,0.27802650412405644,0.4121670162194549
Untreated,0.9798016172965892,0.6760133122732933,0.3336013441075646,0.4580823825298329
Untreated,0.9966221715318303,0.6337022465785527,0.5660478480972679,0.47175206974870854
Untreated,0.8508396372823291,0.4485244734262683,0.287365648917117,0.3990807122121793
Untreated,0.9866308053938169,0.46807709005379744,0.6751018961272276,0.5267774084919932
Untreated,0.9084648086936318,0.5062253262278436,0.20795273223939448,0.4427243214058286
Untreated,0.998053704007858,0.7458464913208285,0.5781747400117552,0.43290879572287067
Untreated,0.9137438281423241,0.30581274375238177,0.2438321503128876,0.4025044848986551
Untreated,0.979069733586442,0.567364781523324,0.6670606914101744,0.4807000750491726
Untreated,0.9995712346150533,0.6408816900117204,0.6719040081295494,0.5127629680699433
Untreated,0.9507068027920491,0.46446042764456,0.42636768203987135,0.3776687933480779
Untreated,0.9831040660406816,0.42721896546746463,0.5518797902235417,0.481587264270936
Untreated,0.9993847657085484,0.6565588886856741,0.7842715867969189,0.6172427928726071
Untreated,0.9961490265020152,0.4945101917427136,0.7302633570758851,0.48845124124178635
Untreated,0.941727906936272,0.5360574584093314,0.520450282992853,0.4474120911420989
Untreated,0.9893459953931697,0.3984099374120009,0.7312295447278931,0.5625724271748962
Untreated,0.9854154799190014,0.5561371216764506,0.5366493224133825,0.5168675841501861
Untreated,0.6790766144947465,0.296979458360541,0.26875413638918877,0.47678103574956276
Untreated,0.9895796717439439,0.6064773175620597,0.6481842083635361,0.6196896122953399
Untreated,0.9764473326675073,0.2855319401926125,0.4013371270114469,0.5144766269445932
Untreated,0.9912583918629364,0.5223562507044432,0.6933964243710592,0.4283171578464997
Untreated,0.9977579559106359,0.6161096484976083,0.7281611697753674,0.4688616080913544
Untreated,0.9066590788140894,0.46863582184320796,0.5401822312499696,0.502856404068577
Untreated,0.9991149363397304,0.5274260686028792,0.5575702289471498,0.4003331599331131
Untreated,0.9803348975317104,0.5863258493426702,0.7267721606102105,0.4677953136076765
Untreated,0.9989353490083203,0.4090164793327514,0.6748233067003818,0.5600673098537476
Untreated,0.9930096677883559,0.2949984884606139,0.29675155046152707,0.4491424781178245
Untreated,0.9637083726821187,0.5761205141988449,0.324149054835555,0.39103986766747945
Untreated,0.9842204756184096,0.6555131854950345,0.6894210464117865,0.52798184482629
Untreated,0.4287797817085668,0.32270490095054505,0.2635937734479889,0.5458515334379419
Untreated,0.9973748506854843,0.44940685309713807,0.8133736721161087,0.676249126668936
Untreated,0.9998848194462164,0.5146588593085841,0.8329445639822093,0.48866379343060384
Untreated,0.9871975168794344,0.5686356016753369,0.7324750476340245,0.38485583676663054
Untreated,0.9942153810053216,0.46810917329102597,0.7323721567430123,0.5027165504105672
Untreated,0.7973701671078672,0.6643739798000996,0.5243202086256912,0.40890658016985815
Untreated,0.9948913202674342,0.7847234155316165,0.8152601619568768,0.41419424285092277
Untreated,0.9968719673497832,0.7764714626912221,0.7301062137507,0.3888797501865191
Untreated,0.9999676850592435,0.4027238849853012,0.7979895339462997,0.531156720471802
Untreated,0.8667382679957724,0.531239945207294,0.5261892055677657,0.5108184900562844
Untreated,0.901641885967563,0.47497541540360155,0.5586535243938168,0.5175980489968376
Untreated,0.34712923036075355,0.4166459869537795,0.38662563547338336,0.5431550832061506
Untreated,0.44898989749139195,0.3552962212015556,0.3664219034452928,0.4909552815522709
Untreated,0.9570637029275493,0.5931541249130662,0.6378103284515539,0.41615750744960867
Untreated,0.9709069586181237,0.65611500714638,0.5042147258077493,0.4226584937389338
Untreated,0.982761944650678,0.562049122086584,0.7487944079111569,0.48994160528193526
Untreated,0.9982898959200479,0.7005016747167316,0.6729030238040314,0.457435779196133
Untreated,0.9240082505328825,0.5538866091074114,0.7055558139332547,0.42049906512513874
Untreated,0.9790841953496611,0.48408648035820673,0.6139440759037111,0.3918763448742365
Untreated,0.9561307797743523,0.6134107044063345,0.5276464517798907,0.468994219113805
Untreated,0.9904185026232248,0.4047445030544312,0.620430275627096,0.5108166088618457
Untreated,0.9922890775047466,0.5116090560974289,0.5755961359516923,0.4442974283764616
Untreated,0.9760188110305171,0.6249851520746921,0.7670286054680446,0.41100787291503177
Untreated,0.9749162363802638,0.4814026290507107,0.5971859020289176,0.48371069414466056
Untreated,0.8125057783458682,0.4493103336250551,0.4515458801730279,0.49521811797443677
Untreated,0.9243955890085969,0.5365579141264828,0.3980909722065429,0.37088436711456885
Untreated,0.9174815092223858,0.4460578366974541,0.5778520295914178,0.39739512312971703
Untreated,0.9284741130609769,0.357565352186994,0.30371833275293103,0.4966652219458842
Untreated,0.9527136918372191,0.4157823781886496,0.5382031770430832,0.47525252262780204
Untreated,0.9797328683065878,0.7085839643273093,0.297680870874316,0.39206774622843893
Untreated,0.9976182202523187,0.512955590518783,0.8250787098186503,0.6392575432356744
Untreated,0.9301574505062898,0.33728256699432135,0.574365466298756,0.5569525638553625
Untreated,0.6763493072904999,0.5039064000624853,0.200011405283744,0.4122285303047652
Untreated,0.9147937235998398,0.6135323788229771,0.6649345686454293,0.48992646420858305
Untreated,0.9361562770718344,0.41718777962063486,0.6615288475026331,0.6173174326880205
Untreated,0.9767503906058367,0.31582285735949017,0.7470766419587194,0.5234978946113247
Untreated,0.8027370596215944,0.6144232183730716,0.4115899029422209,0.39252966988238136
Untreated,0.892875599177211,0.5823602406709439,0.7468885936786538,0.4651089285422291
Untreated,0.8906801228804113,0.46006320399008244,0.4110638749141923,0.4796613006857072
Untreated,0.9838635563763393,0.6350139812715873,0.4392775215848729,0.4582273252416646
Untreated,0.9750511026569765,0.5166285421727193,0.8003892658917465,0.41428351549804493
Untreated,0.9752347620670495,0.8019665751260798,0.6164421055328267,0.43515832919210173
Untreated,0.9470939162435571,0.5485805947233947,0.6306478720034546,0.43548559411503807
Untreated,0.9993307375781187,0.5303362310649997,0.8780498355984143,0.5367537181504758
Untreated,0.9609123711801657,0.42309216320969645,0.7239140267332161,0.5069317887667966
Untreated,0.9552693838565283,0.6244653140066615,0.42845105835146435,0.4051726651863733
Untreated,0.6543823777013414,0.4431281354969661,0.6028477104600642,0.6383526226324394
Untreated,0.8622762642498136,0.45228798371171597,0.8425268508630377,0.7171594211724603
Untreated,0.7298756972614622,0.4076500908698698,0.37979001015796543,0.4106641608236231
Untreated,0.9595278395686353,0.47999700589908956,0.40918948067763916,0.41898614482826946
Untreated,0.40285310964753607,0.4898400079174618,0.23703341882833964,0.4785142473405588
Untreated,0.9659030509249674,0.35232898753699693,0.7772488731696352,0.6404750644738896
Untreated,0.9748022671779165,0.7601106844722025,0.7653545369222031,0.5939894833881196
Untreated,0.5890377573758744,0.5596290374851015,0.2860442953814751,0.46315826959997985
Untreated,0.9566908914983133,0.5710902237443805,0.713321434931558,0.5364724526559663
Untreated,0.9895066042106382,0.6371912104387594,0.9117798780845516,0.8179121137960859
Untreated,0.5763340492162631,0.6317237388615836,0.5359346652543686,0.4114829153509325
Untreated,0.9006444191672328,0.5314183026152669,0.4202157497566937,0.4285797545495025
Untreated,0.3712019417338152,0.454184806338632,0.4286694046674907,0.4879412919834521
Untreated,0.645543866065062,0.43184975690273897,0.5019692173108898,0.5177210014612235
Untreated,0.9984408855507052,0.5557108996590854,0.5395175071995223,0.43084305258755273
Untreated,0.7392663143926066,0.5518999197070211,0.47521260341646393,0.37538286961517797
Untreated,0.9980278405166462,0.5799121017506869,0.7910585047259266,0.5413585238324455
Untreated,0.9820592696513869,0.513446223637931,0.5427026133711759,0.49285983943451933
Untreated,0.9157251541858954,0.5081719489698022,0.6692338182268562,0.47129008868388106
Untreated,0.9333689610881436,0.6696959799214496,0.7588407610722645,0.4739509357407726
Untreated,0.8115983737285533,0.5796735470367215,0.678347385304491,0.4918767676134669
Untreated,0.35255120203383405,0.42953014977541504,0.20158822998975204,0.44317583485241796
Untreated,0.9733098320735356,0.3409378289582296,0.7058008831214866,0.6078343354848322
Untreated,0.8692162105334399,0.3812444212130174,0.6566497813718536,0.6209452266470479
Untreated,0.9198221314590453,0.3924498427442379,0.8012431519283348,0.7274709478538075
Untreated,0.722958216386677,0.5742516252796775,0.5125755803084606,0.4514268450718585
Untreated,0.9650716714787333,0.6332718701255259,0.7424652297122684,0.46639565315495995
Untreated,0.07915051074348822,0.2650738236136374,0.2635240076348535,0.5108915554598754
Untreated,0.990901289312345,0.5637212726641969,0.8403320855165339,0.6358597898441154
Untreated,0.6176812928783068,0.2570853816389241,0.48939414688109606,0.5671684611152609
Untreated,0.5279990291851747,0.34911288028929377,0.8146931226701615,0.714488723723667
Untreated,0.3047666308427061,0.3822154946346843,0.3977403961683921,0.5933917103527255
Untreated,0.29743972004388625,0.35938123830752144,0.5163873961504583,0.6382038748902255
Untreated,0.9999993882895966,0.37185406290976253,0.7856318469740472,0.5980525221454112
Untreated,0.9854328527844317,0.34319120878043924,0.4015382347641767,0.46532035030225743
Untreated,0.2126316157104581,0.567575223167322,0.6116561952258625,0.5869042199531496
Untreated,0.8733247571248476,0.6154461726734655,0.7979465324551516,0.41648117847370236
Untreated,0.7396496598372432,0.5856770842004096,0.7507368576081549,0.48537216291443414
Untreated,0.9820515491431939,0.5316845027589162,0.7469446798545852,0.5996128394288021
Untreated,0.7458540944494038,0.6573129028729735,0.4913401007675273,0.48909284566055333
Untreated,0.9983735615503387,0.487904430470472,0.8150367778086605,0.5760006489863627
Untreated,0.9509684812932789,0.4609847954727917,0.6121083419480227,0.5583305352166181
Untreated,0.9990209274559819,0.5273308063321944,0.9112636784316426,0.7187505858385368
Untreated,0.8220413550089182,0.3950574507408845,0.31800837740741916,0.4715425951872522
Untreated,0.6590152508171535,0.4051275569593996,0.23967643199599126,0.3936703904579444
Untreated,0.7480998629341933,0.5522089804988177,0.48721587165554403,0.4070534136966423
Untreated,0.20205917965880546,0.4720545614868014,0.27797912684810966,0.4679733988605429
Untreated,0.11708539231796597,0.5323681519399558,0.5245158674153775,0.5722575744116373
Untreated,0.999941897261831,0.5924222481019845,0.8512985326138667,0.5166524692297556
Untreated,0.983999967366666,0.6339282346764753,0.4142455352406441,0.43487781278750987
Untreated,0.8931921059207504,0.2984241671080825,0.6689592560737931,0.5886690456949216
Untreated,0.9999475789468613,0.41676242615387366,0.8271308723334148,0.6761169511193165
Untreated,0.9702659220418872,0.5608994927918655,0.7525201894229882,0.4410057182509689
Untreated,0.8102071715666559,0.5296160804694457,0.6609960826034953,0.40650769901830563
Untreated,0.9900381562850709,0.287988987743798,0.7017533472926445,0.6056873994680779
Untreated,0.9836460464860608,0.3941252030596378,0.7397974660785267,0.4973088760245571
Untreated,0.7837396083116882,0.4717183341098232,0.14241396950857965,0.4229981343380643
Untreated,0.8073843952359773,0.2967811204606812,0.5513322080739729,0.6229690418944307
Untreated,0.06297741761689958,0.4355619491273782,0.38742132748711366,0.5214038755075918
Untreated,0.8833830532570202,0.6434799439860208,0.5479312013169445,0.43587809250581877
Untreated,0.7636548360324145,0.6691066274836175,0.37872681931291263,0.39095837255787846
Untreated,0.8888399727559165,0.38796423834771043,0.6621321608893284,0.6506701232917811
Untreated,0.9852741816086915,0.704027606364077,0.7953416100519233,0.5471792799427659
Untreated,0.06323575232191876,0.6513439524607448,0.07121969199247143,0.46275096412890265
Untreated,0.07902769765449615,0.5244415513019983,0.2920619351081418,0.5333492075123358
Untreated,0.33023721890797253,0.35750190950237504,0.4514943934410328,0.5113483121279695
Untreated,0.04429411266738373,0.3105968493056078,0.3230350557023821,0.47044537205538567
Untreated,0.9961801530571857,0.41963335192568907,0.47717863012709705,0.47525047638616813
Untreated,0.7146216885222835,0.5452848681079445,0.618718051265051,0.4820674135094349
Untreated,0.4373738886374732,0.42122145970504277,0.5630153689918515,0.6048376310646864
Untreated,0.9442481523839171,0.4274626546596369,0.9207565381946134,0.7732324632368418
Untreated,0.8246368751464453,0.7153844911286055,0.543465825265764,0.3992509045515018
Untreated,0.7303361656916211,0.714314852618678,0.40430959775560393,0.39642514804019635
Untreated,0.47784271911265963,0.6273040405723269,0.3967309260589181,0.4241766211494512
Untreated,0.9542651504956423,0.6938837230718392,0.8691018416070608,0.5650850612603318
Untreated,0.38827966988222756,0.6020803385023783,0.5521390952735916,0.41507726286467433
Untreated,0.5614659281328406,0.26758122368204995,0.5984304047215714,0.5022856836822476
Untreated,0.8924151926773147,0.641339346381206,0.7942426455462445,0.520068189479343
Untreated,0.3552279497587522,0.6572468042094088,0.20541147579284597,0.4224250831837141
Untreated,0.92005871057894,0.6684650565999474,0.578402607182822,0.4124523644087135
Untreated,0.7708786412161108,0.773084983700872,0.7124173969817664,0.3976763197558552
Untreated,0.8623571439752794,0.6327685276304652,0.7457266688567513,0.5137834150191839
Untreated,0.8988827634102564,0.5300859585723788,0.5455762940104476,0.4843881892841387
Untreated,0.5070939932342263,0.7278976782840625,0.6248206257348516,0.4148257673516519
Untreated,0.9611367917649942,0.7614397939810194,0.8898158232319044,0.47062262469478977
Untreated,0.6480442591623095,0.6189927345404066,0.2155964590280559,0.41619569765562175
Untreated,0.9982387796368084,0.7204997461204946,0.9290024067087398,0.5906711129293443
Untreated,0.43851747050761397,0.6161951361099745,0.4912471539071954,0.5459835393947943
Untreated,0.8064655203366129,0.6577379872955461,0.48905657927062546,0.48203593423337154
Untreated,0.34248778936680224,0.4723493636947145,0.5145423946313018,0.5791182037870618
Untreated,0.9999882606231972,0.7027785266601113,0.962980431581754,0.852440420526382
Untreated,0.2389768409022229,0.5760012145277952,0.18360775772429896,0.43744369042407816
Untreated,0.6752336460257417,0.712194250490964,0.6200036713208026,0.49624548246331235
Untreated,0.20479083330198536,0.4993756328360857,0.4161170505918075,0.5243292136196371
Untreated,0.7377377951790521,0.5638337239561966,0.6804446811102656,0.5541452011367994
Untreated,0.7094632206153937,0.7173420941016933,0.7400785425636651,0.4299992601782678
Untreated,0.6753294232498814,0.5545363959554824,0.4484366604142845,0.38609257622007676
Untreated,0.8440336684878837,0.5485898083950068,0.37370447856749,0.42031008096725286
Untreated,0.9526567304814716,0.6885848512302902,0.6687321743338467,0.49714922960216557
Untreated,0.5178157022957106,0.6146017404514638,0.4662200980995873,0.49094193408533177
Untreated,0.2918740393301424,0.5666155583713206,0.29647774613554456,0.44755827236267753
Untreated,0.9999929817818042,0.6282048376543157,0.9548053415408213,0.8506187006029304
Untreated,0.9998451761795397,0.5913522558351465,0.9605187577353094,0.8590076532856256
Untreated,0.4600554087570446,0.5660275717759635,0.5053745246354127,0.46985104346831136
Untreated,0.6726236960598538,0.5477661069315234,0.27410860648711854,0.46177588761887906
Untreated,0.8368986964255084,0.4870078631482097,0.49747494585817775,0.5424236878042079
Untreated,0.9878592762298798,0.5423917285931603,0.7248086233713624,0.541816615643462
Untreated,0.8644363715523297,0.712924864095856,0.7141304495303945,0.39754545709807815
Untreated,0.9977565134087454,0.5952949003028675,0.8471561611271489,0.51995825715107
Untreated,0.6434721457865807,0.6443734269707171,0.6531384798341175,0.43158735930565
Untreated,0.9977178123413056,0.5505299747669953,0.7102902599656516,0.4965546702054325
Untreated,0.4550676915448085,0.7033298454264738,0.30773013554839757,0.3863013108473063
Untreated,0.8454781883630378,0.5664849503425133,0.7675494551238005,0.5530313066807042
Untreated,0.9893464802822345,0.5735727077938487,0.8310061682037798,0.623647840553496
Untreated,0.8527576504843218,0.5867866971557257,0.5645017857665945,0.5830500103309569
Untreated,0.14157189117898064,0.3853145440403905,0.40626667825260565,0.5356356298562372
Untreated,0.22649956835642052,0.6281272224257165,0.7062693227542524,0.5941606821498214
Untreated,0.9588652316406793,0.5482577756634051,0.8628310212703869,0.67329000872998
